"Step","prior10-4cycle - train_metric","prior10-4cycle - train_metric__MIN","prior10-4cycle - train_metric__MAX"
"2133","0.73332","0.73332","0.73332"
"2134","0.742","0.742","0.742"
"2135","0.7398","0.7398","0.7398"
"2136","0.74116","0.74116","0.74116"
"2137","0.7474","0.7474","0.7474"
"2138","0.74544","0.74544","0.74544"
"2139","0.74944","0.74944","0.74944"
"2140","0.7496","0.7496","0.7496"
"2141","0.75648","0.75648","0.75648"
"2142","0.75168","0.75168","0.75168"
"2143","0.75236","0.75236","0.75236"
"2144","0.75072","0.75072","0.75072"
"2145","0.74904","0.74904","0.74904"
"2146","0.7446","0.7446","0.7446"
"2147","0.75044","0.75044","0.75044"
"2148","0.75432","0.75432","0.75432"
"2149","0.7506","0.7506","0.7506"
"2150","0.75844","0.75844","0.75844"
"2151","0.75452","0.75452","0.75452"
"2152","0.7592","0.7592","0.7592"
"2153","0.75892","0.75892","0.75892"
"2154","0.7606","0.7606","0.7606"
"2155","0.7592","0.7592","0.7592"
"2156","0.7568","0.7568","0.7568"
"2157","0.76152","0.76152","0.76152"
"2158","0.75452","0.75452","0.75452"
"2159","0.76312","0.76312","0.76312"
"2160","0.7556","0.7556","0.7556"
"2161","0.75368","0.75368","0.75368"
"2162","0.74844","0.74844","0.74844"
"2163","0.74972","0.74972","0.74972"
"2164","0.76016","0.76016","0.76016"
"2165","0.75688","0.75688","0.75688"
"2166","0.754","0.754","0.754"
"2167","0.74728","0.74728","0.74728"
"2168","0.75056","0.75056","0.75056"
"2169","0.76036","0.76036","0.76036"
"2170","0.75864","0.75864","0.75864"
"2171","0.757","0.757","0.757"
"2172","0.75524","0.75524","0.75524"
"2173","0.75896","0.75896","0.75896"
"2174","0.76032","0.76032","0.76032"
"2175","0.75404","0.75404","0.75404"
"2176","0.75844","0.75844","0.75844"
"2177","0.75784","0.75784","0.75784"
"2178","0.75988","0.75988","0.75988"
"2179","0.7592","0.7592","0.7592"
"2180","0.7558","0.7558","0.7558"
"2181","0.7592","0.7592","0.7592"
"2182","0.75832","0.75832","0.75832"
"2183","0.7568","0.7568","0.7568"
"2184","0.75976","0.75976","0.75976"
"2185","0.75844","0.75844","0.75844"
"2186","0.75836","0.75836","0.75836"
"2187","0.75908","0.75908","0.75908"
"2188","0.75112","0.75112","0.75112"
"2189","0.75564","0.75564","0.75564"
"2190","0.75556","0.75556","0.75556"
"2191","0.75744","0.75744","0.75744"
"2192","0.76052","0.76052","0.76052"
"2193","0.75148","0.75148","0.75148"
"2194","0.75368","0.75368","0.75368"
"2195","0.77576","0.77576","0.77576"
"2196","0.77304","0.77304","0.77304"
"2197","0.77484","0.77484","0.77484"
"2198","0.783","0.783","0.783"
"2199","0.78236","0.78236","0.78236"
"2200","0.7766","0.7766","0.7766"
"2201","0.78356","0.78356","0.78356"
"2202","0.7858","0.7858","0.7858"
"2203","0.78736","0.78736","0.78736"
"2204","0.78712","0.78712","0.78712"
"2205","0.78072","0.78072","0.78072"
"2206","0.78276","0.78276","0.78276"
"2207","0.77972","0.77972","0.77972"
"2208","0.78868","0.78868","0.78868"
"2209","0.78572","0.78572","0.78572"
"2210","0.7828","0.7828","0.7828"
"2211","0.78236","0.78236","0.78236"
"2212","0.77908","0.77908","0.77908"
"2213","0.78412","0.78412","0.78412"
"2214","0.78052","0.78052","0.78052"
"2215","0.78376","0.78376","0.78376"
"2216","0.78808","0.78808","0.78808"
"2217","0.79212","0.79212","0.79212"
"2218","0.78896","0.78896","0.78896"
"2219","0.78912","0.78912","0.78912"
"2220","0.78276","0.78276","0.78276"
"2221","0.78216","0.78216","0.78216"
"2222","0.78036","0.78036","0.78036"
"2223","0.78124","0.78124","0.78124"
"2224","0.79308","0.79308","0.79308"
"2225","0.78984","0.78984","0.78984"
"2226","0.79304","0.79304","0.79304"
"2227","0.7952","0.7952","0.7952"
"2228","0.78944","0.78944","0.78944"
"2229","0.78716","0.78716","0.78716"
"2230","0.78644","0.78644","0.78644"
"2231","0.79096","0.79096","0.79096"
"2232","0.79112","0.79112","0.79112"
"2233","0.78984","0.78984","0.78984"
"2234","0.78924","0.78924","0.78924"
"2235","0.78816","0.78816","0.78816"
"2236","0.79188","0.79188","0.79188"
"2237","0.78496","0.78496","0.78496"
"2238","0.7922","0.7922","0.7922"
"2239","0.79068","0.79068","0.79068"
"2240","0.79228","0.79228","0.79228"
"2241","0.78848","0.78848","0.78848"
"2242","0.7894","0.7894","0.7894"
"2243","0.78968","0.78968","0.78968"
"2244","0.7906","0.7906","0.7906"
"2245","0.79072","0.79072","0.79072"
"2246","0.79096","0.79096","0.79096"
"2247","0.78724","0.78724","0.78724"
"2248","0.79052","0.79052","0.79052"
"2249","0.79384","0.79384","0.79384"
"2250","0.79048","0.79048","0.79048"
"2251","0.78876","0.78876","0.78876"
"2252","0.7864","0.7864","0.7864"
"2253","0.79044","0.79044","0.79044"
"2254","0.7876","0.7876","0.7876"
"2255","0.79292","0.79292","0.79292"
"2256","0.79188","0.79188","0.79188"
"2257","0.78808","0.78808","0.78808"
"2258","0.79156","0.79156","0.79156"
"2259","0.7908","0.7908","0.7908"
"2260","0.78728","0.78728","0.78728"
"2261","0.79168","0.79168","0.79168"
"2262","0.78828","0.78828","0.78828"
"2263","0.78784","0.78784","0.78784"
"2264","0.78844","0.78844","0.78844"
"2265","0.79268","0.79268","0.79268"
"2266","0.7916","0.7916","0.7916"
"2267","0.79396","0.79396","0.79396"
"2268","0.78968","0.78968","0.78968"
"2269","0.7932","0.7932","0.7932"
"2270","0.78712","0.78712","0.78712"
"2271","0.79156","0.79156","0.79156"
"2272","0.79416","0.79416","0.79416"
"2273","0.7936","0.7936","0.7936"
"2274","0.786","0.786","0.786"
"2275","0.79112","0.79112","0.79112"
"2276","0.78688","0.78688","0.78688"
"2277","0.78712","0.78712","0.78712"
"2278","0.79068","0.79068","0.79068"
"2279","0.7882","0.7882","0.7882"
"2280","0.7904","0.7904","0.7904"
"2281","0.79292","0.79292","0.79292"
"2282","0.78688","0.78688","0.78688"
"2283","0.78672","0.78672","0.78672"
"2284","0.79268","0.79268","0.79268"
"2285","0.79324","0.79324","0.79324"
"2286","0.78812","0.78812","0.78812"
"2287","0.78808","0.78808","0.78808"
"2288","0.79328","0.79328","0.79328"
"2289","0.7894","0.7894","0.7894"
"2290","0.7898","0.7898","0.7898"
"2291","0.79588","0.79588","0.79588"
"2292","0.7878","0.7878","0.7878"
"2293","0.79248","0.79248","0.79248"
"2294","0.7854","0.7854","0.7854"
"2295","0.78896","0.78896","0.78896"
"2296","0.79168","0.79168","0.79168"
"2297","0.78728","0.78728","0.78728"
"2298","0.79008","0.79008","0.79008"
"2299","0.79352","0.79352","0.79352"
"2300","0.79344","0.79344","0.79344"
"2301","0.78688","0.78688","0.78688"
"2302","0.79236","0.79236","0.79236"
"2303","0.79396","0.79396","0.79396"
"2304","0.7888","0.7888","0.7888"
"2305","0.7854","0.7854","0.7854"
"2306","0.79204","0.79204","0.79204"
"2307","0.79576","0.79576","0.79576"
"2308","0.79348","0.79348","0.79348"
"2309","0.79356","0.79356","0.79356"
"2310","0.7892","0.7892","0.7892"
"2311","0.79364","0.79364","0.79364"
"2312","0.79112","0.79112","0.79112"
"2313","0.7838","0.7838","0.7838"
"2314","0.79316","0.79316","0.79316"
"2315","0.78964","0.78964","0.78964"
"2316","0.79316","0.79316","0.79316"
"2317","0.78632","0.78632","0.78632"
"2318","0.79044","0.79044","0.79044"
"2319","0.79176","0.79176","0.79176"
"2320","0.79","0.79","0.79"
"2321","0.79016","0.79016","0.79016"
"2322","0.79404","0.79404","0.79404"
"2323","0.79","0.79","0.79"
"2324","0.78848","0.78848","0.78848"
"2325","0.79188","0.79188","0.79188"
"2326","0.78672","0.78672","0.78672"
"2327","0.78852","0.78852","0.78852"
"2328","0.78744","0.78744","0.78744"
"2329","0.79116","0.79116","0.79116"
"2330","0.7864","0.7864","0.7864"
"2331","0.79064","0.79064","0.79064"
"2332","0.79324","0.79324","0.79324"
"2333","0.79308","0.79308","0.79308"
"2334","0.78588","0.78588","0.78588"
"2335","0.7908","0.7908","0.7908"
"2336","0.78968","0.78968","0.78968"
"2337","0.78964","0.78964","0.78964"
"2338","0.78596","0.78596","0.78596"
"2339","0.791","0.791","0.791"
"2340","0.79076","0.79076","0.79076"
"2341","0.79","0.79","0.79"
"2342","0.7934","0.7934","0.7934"
"2343","0.7938","0.7938","0.7938"
"2344","0.7928","0.7928","0.7928"
"2345","0.79348","0.79348","0.79348"
"2346","0.79448","0.79448","0.79448"
"2347","0.78696","0.78696","0.78696"
"2348","0.78816","0.78816","0.78816"
"2349","0.78784","0.78784","0.78784"
"2350","0.79312","0.79312","0.79312"
"2351","0.79068","0.79068","0.79068"
"2352","0.78604","0.78604","0.78604"
"2353","0.79048","0.79048","0.79048"
"2354","0.7922","0.7922","0.7922"
"2355","0.79096","0.79096","0.79096"
"2356","0.78992","0.78992","0.78992"
"2357","0.78956","0.78956","0.78956"
"2358","0.78888","0.78888","0.78888"
"2359","0.79168","0.79168","0.79168"
"2360","0.789","0.789","0.789"
"2361","0.78688","0.78688","0.78688"
"2362","0.78884","0.78884","0.78884"
"2363","0.78568","0.78568","0.78568"
"2364","0.78912","0.78912","0.78912"
"2365","0.79196","0.79196","0.79196"
"2366","0.7892","0.7892","0.7892"
"2367","0.78864","0.78864","0.78864"
"2368","0.79056","0.79056","0.79056"
"2369","0.78856","0.78856","0.78856"
"2370","0.7902","0.7902","0.7902"
"2371","0.78676","0.78676","0.78676"
"2372","0.78872","0.78872","0.78872"
"2373","0.79228","0.79228","0.79228"
"2374","0.78688","0.78688","0.78688"
"2375","0.78992","0.78992","0.78992"
"2376","0.7916","0.7916","0.7916"
"2377","0.7902","0.7902","0.7902"
"2378","0.78668","0.78668","0.78668"
"2379","0.789","0.789","0.789"
"2380","0.78788","0.78788","0.78788"
"2381","0.79148","0.79148","0.79148"
"2382","0.79144","0.79144","0.79144"
"2383","0.79296","0.79296","0.79296"
"2384","0.79076","0.79076","0.79076"
"2385","0.78736","0.78736","0.78736"
"2386","0.787","0.787","0.787"
"2387","0.79248","0.79248","0.79248"
"2388","0.7898","0.7898","0.7898"
"2389","0.79368","0.79368","0.79368"
"2390","0.7906","0.7906","0.7906"
"2391","0.79124","0.79124","0.79124"
"2392","0.79264","0.79264","0.79264"
"2393","0.79216","0.79216","0.79216"
"2394","0.78924","0.78924","0.78924"
"2395","0.79028","0.79028","0.79028"
"2396","0.78976","0.78976","0.78976"
"2397","0.78932","0.78932","0.78932"
"2398","0.7886","0.7886","0.7886"
"2399","0.7894","0.7894","0.7894"
"2400","0.78924","0.78924","0.78924"
"2401","0.79456","0.79456","0.79456"
"2402","0.78872","0.78872","0.78872"
"2403","0.7904","0.7904","0.7904"
"2404","0.7916","0.7916","0.7916"
"2405","0.79152","0.79152","0.79152"
"2406","0.79024","0.79024","0.79024"
"2407","0.7912","0.7912","0.7912"
"2408","0.79048","0.79048","0.79048"
"2409","0.79136","0.79136","0.79136"
"2410","0.79072","0.79072","0.79072"
"2411","0.79076","0.79076","0.79076"
"2412","0.794","0.794","0.794"
"2413","0.79148","0.79148","0.79148"
"2414","0.78872","0.78872","0.78872"
"2415","0.78628","0.78628","0.78628"
"2416","0.79064","0.79064","0.79064"
"2417","0.78992","0.78992","0.78992"
"2418","0.79184","0.79184","0.79184"
"2419","0.78936","0.78936","0.78936"
"2420","0.79608","0.79608","0.79608"
"2421","0.78884","0.78884","0.78884"
"2422","0.7896","0.7896","0.7896"
"2423","0.7912","0.7912","0.7912"
"2424","0.78788","0.78788","0.78788"
"2425","0.79068","0.79068","0.79068"
"2426","0.79032","0.79032","0.79032"
"2427","0.79384","0.79384","0.79384"
"2428","0.7892","0.7892","0.7892"
"2429","0.78864","0.78864","0.78864"
"2430","0.78696","0.78696","0.78696"
"2431","0.79216","0.79216","0.79216"
"2432","0.79472","0.79472","0.79472"
"2433","0.79372","0.79372","0.79372"
"2434","0.79056","0.79056","0.79056"
"2435","0.78808","0.78808","0.78808"
"2436","0.7908","0.7908","0.7908"
"2437","0.78916","0.78916","0.78916"
"2438","0.78792","0.78792","0.78792"
"2439","0.79088","0.79088","0.79088"
"2440","0.78704","0.78704","0.78704"
"2441","0.78896","0.78896","0.78896"
"2442","0.78952","0.78952","0.78952"
"2443","0.78908","0.78908","0.78908"
"2444","0.78996","0.78996","0.78996"
"2445","0.79176","0.79176","0.79176"
"2446","0.78876","0.78876","0.78876"
"2447","0.79076","0.79076","0.79076"
"2448","0.7906","0.7906","0.7906"
"2449","0.7908","0.7908","0.7908"
"2450","0.78776","0.78776","0.78776"
"2451","0.79016","0.79016","0.79016"
"2452","0.79344","0.79344","0.79344"
"2453","0.79364","0.79364","0.79364"
"2454","0.78872","0.78872","0.78872"
"2455","0.78608","0.78608","0.78608"
"2456","0.78844","0.78844","0.78844"
"2457","0.79368","0.79368","0.79368"
"2458","0.78936","0.78936","0.78936"
"2459","0.78792","0.78792","0.78792"
"2460","0.7928","0.7928","0.7928"
"2461","0.78744","0.78744","0.78744"
"2462","0.79124","0.79124","0.79124"
"2463","0.79136","0.79136","0.79136"
"2464","0.79176","0.79176","0.79176"
"2465","0.78968","0.78968","0.78968"
"2466","0.79032","0.79032","0.79032"
"2467","0.79472","0.79472","0.79472"
"2468","0.79324","0.79324","0.79324"
"2469","0.79048","0.79048","0.79048"
"2470","0.79112","0.79112","0.79112"
"2471","0.78824","0.78824","0.78824"
"2472","0.79288","0.79288","0.79288"
"2473","0.79452","0.79452","0.79452"
"2474","0.79012","0.79012","0.79012"
"2475","0.7912","0.7912","0.7912"
"2476","0.78704","0.78704","0.78704"
"2477","0.79052","0.79052","0.79052"
"2478","0.79204","0.79204","0.79204"
"2479","0.79096","0.79096","0.79096"
"2480","0.78912","0.78912","0.78912"
"2481","0.78596","0.78596","0.78596"
"2482","0.79252","0.79252","0.79252"
"2483","0.78788","0.78788","0.78788"
"2484","0.78512","0.78512","0.78512"
"2485","0.78948","0.78948","0.78948"
"2486","0.78936","0.78936","0.78936"
"2487","0.78752","0.78752","0.78752"
"2488","0.79608","0.79608","0.79608"
"2489","0.7942","0.7942","0.7942"
"2490","0.78404","0.78404","0.78404"
"2491","0.79068","0.79068","0.79068"
"2492","0.79028","0.79028","0.79028"
"2493","0.78868","0.78868","0.78868"
"2494","0.78856","0.78856","0.78856"
"2495","0.797","0.797","0.797"
"2496","0.79112","0.79112","0.79112"
"2497","0.7846","0.7846","0.7846"
"2498","0.7924","0.7924","0.7924"
"2499","0.79168","0.79168","0.79168"
"2500","0.78876","0.78876","0.78876"
"2501","0.79316","0.79316","0.79316"
"2502","0.7918","0.7918","0.7918"
"2503","0.79396","0.79396","0.79396"
"2504","0.78444","0.78444","0.78444"
"2505","0.78772","0.78772","0.78772"
"2506","0.78768","0.78768","0.78768"
"2507","0.78912","0.78912","0.78912"
"2508","0.78668","0.78668","0.78668"
"2509","0.78696","0.78696","0.78696"
"2510","0.7912","0.7912","0.7912"
"2511","0.78432","0.78432","0.78432"
"2512","0.79412","0.79412","0.79412"
"2513","0.79476","0.79476","0.79476"
"2514","0.79168","0.79168","0.79168"
"2515","0.79468","0.79468","0.79468"
"2516","0.79432","0.79432","0.79432"
"2517","0.79196","0.79196","0.79196"
"2518","0.78852","0.78852","0.78852"
"2519","0.78896","0.78896","0.78896"
"2520","0.7904","0.7904","0.7904"
"2521","0.79352","0.79352","0.79352"
"2522","0.79108","0.79108","0.79108"
"2523","0.79064","0.79064","0.79064"
"2524","0.78496","0.78496","0.78496"
"2525","0.78644","0.78644","0.78644"
"2526","0.79392","0.79392","0.79392"
"2527","0.78812","0.78812","0.78812"
"2528","0.79172","0.79172","0.79172"
"2529","0.79076","0.79076","0.79076"
"2530","0.79436","0.79436","0.79436"
"2531","0.789","0.789","0.789"
"2532","0.793","0.793","0.793"
"2533","0.79324","0.79324","0.79324"
"2534","0.79304","0.79304","0.79304"
"2535","0.79024","0.79024","0.79024"
"2536","0.79004","0.79004","0.79004"
"2537","0.78756","0.78756","0.78756"
"2538","0.79028","0.79028","0.79028"
"2539","0.78724","0.78724","0.78724"
"2540","0.79096","0.79096","0.79096"
"2541","0.79412","0.79412","0.79412"
"2542","0.79084","0.79084","0.79084"
"2543","0.78836","0.78836","0.78836"
"2544","0.79336","0.79336","0.79336"
"2545","0.7898","0.7898","0.7898"
"2546","0.78872","0.78872","0.78872"
"2547","0.7916","0.7916","0.7916"
"2548","0.78872","0.78872","0.78872"
"2549","0.79408","0.79408","0.79408"
"2550","0.78828","0.78828","0.78828"
"2551","0.78312","0.78312","0.78312"
"2552","0.78772","0.78772","0.78772"
"2553","0.79224","0.79224","0.79224"
"2554","0.78748","0.78748","0.78748"
"2555","0.791","0.791","0.791"
"2556","0.79092","0.79092","0.79092"
"2557","0.795","0.795","0.795"
"2558","0.79216","0.79216","0.79216"
"2559","0.79264","0.79264","0.79264"
"2560","0.78984","0.78984","0.78984"
"2561","0.79044","0.79044","0.79044"
"2562","0.79","0.79","0.79"
"2563","0.79176","0.79176","0.79176"
"2564","0.79328","0.79328","0.79328"
"2565","0.78708","0.78708","0.78708"
"2566","0.79132","0.79132","0.79132"
"2567","0.79292","0.79292","0.79292"
"2568","0.79368","0.79368","0.79368"
"2569","0.78812","0.78812","0.78812"
"2570","0.78768","0.78768","0.78768"
"2571","0.79156","0.79156","0.79156"
"2572","0.78972","0.78972","0.78972"
"2573","0.78836","0.78836","0.78836"
"2574","0.79156","0.79156","0.79156"
"2575","0.79304","0.79304","0.79304"
"2576","0.78832","0.78832","0.78832"
"2577","0.79084","0.79084","0.79084"
"2578","0.79256","0.79256","0.79256"
"2579","0.78828","0.78828","0.78828"
"2580","0.78948","0.78948","0.78948"
"2581","0.79324","0.79324","0.79324"
"2582","0.78732","0.78732","0.78732"
"2583","0.79468","0.79468","0.79468"
"2584","0.78868","0.78868","0.78868"
"2585","0.78976","0.78976","0.78976"
"2586","0.79152","0.79152","0.79152"
"2587","0.79088","0.79088","0.79088"
"2588","0.78912","0.78912","0.78912"
"2589","0.78924","0.78924","0.78924"
"2590","0.79524","0.79524","0.79524"
"2591","0.78972","0.78972","0.78972"
"2592","0.7912","0.7912","0.7912"
"2593","0.7914","0.7914","0.7914"
"2594","0.78868","0.78868","0.78868"
"2595","0.7872","0.7872","0.7872"
"2596","0.79112","0.79112","0.79112"
"2597","0.7902","0.7902","0.7902"
"2598","0.78792","0.78792","0.78792"
"2599","0.7904","0.7904","0.7904"
"2600","0.79316","0.79316","0.79316"
"2601","0.78736","0.78736","0.78736"
"2602","0.78868","0.78868","0.78868"
"2603","0.78664","0.78664","0.78664"
"2604","0.785","0.785","0.785"
"2605","0.79376","0.79376","0.79376"
"2606","0.78764","0.78764","0.78764"
"2607","0.79272","0.79272","0.79272"
"2608","0.78716","0.78716","0.78716"
"2609","0.79044","0.79044","0.79044"
"2610","0.79224","0.79224","0.79224"
"2611","0.79256","0.79256","0.79256"
"2612","0.789","0.789","0.789"
"2613","0.78728","0.78728","0.78728"
"2614","0.78908","0.78908","0.78908"
"2615","0.7942","0.7942","0.7942"
"2616","0.78724","0.78724","0.78724"
"2617","0.78992","0.78992","0.78992"
"2618","0.78892","0.78892","0.78892"
"2619","0.78916","0.78916","0.78916"
"2620","0.7922","0.7922","0.7922"
"2621","0.79276","0.79276","0.79276"
"2622","0.78768","0.78768","0.78768"
"2623","0.79276","0.79276","0.79276"
"2624","0.79452","0.79452","0.79452"
"2625","0.78976","0.78976","0.78976"
"2626","0.7918","0.7918","0.7918"
"2627","0.79248","0.79248","0.79248"
"2628","0.78924","0.78924","0.78924"
"2629","0.79532","0.79532","0.79532"
"2630","0.79016","0.79016","0.79016"
"2631","0.79252","0.79252","0.79252"
"2632","0.78688","0.78688","0.78688"
"2633","0.79484","0.79484","0.79484"
"2634","0.79064","0.79064","0.79064"
"2635","0.79116","0.79116","0.79116"
"2636","0.7878","0.7878","0.7878"
"2637","0.78936","0.78936","0.78936"
"2638","0.7906","0.7906","0.7906"
"2639","0.793","0.793","0.793"
"2640","0.78992","0.78992","0.78992"
"2641","0.79052","0.79052","0.79052"
"2642","0.78816","0.78816","0.78816"
"2643","0.7922","0.7922","0.7922"
"2644","0.79604","0.79604","0.79604"
"2645","0.79356","0.79356","0.79356"
"2646","0.79092","0.79092","0.79092"
"2647","0.789","0.789","0.789"
"2648","0.78852","0.78852","0.78852"
"2649","0.79184","0.79184","0.79184"
"2650","0.78932","0.78932","0.78932"
"2651","0.78944","0.78944","0.78944"
"2652","0.79004","0.79004","0.79004"
"2653","0.78676","0.78676","0.78676"
"2654","0.78804","0.78804","0.78804"
"2655","0.79332","0.79332","0.79332"
"2656","0.79452","0.79452","0.79452"
"2657","0.79056","0.79056","0.79056"
"2658","0.79004","0.79004","0.79004"
"2659","0.79224","0.79224","0.79224"
"2660","0.79664","0.79664","0.79664"
"2661","0.78944","0.78944","0.78944"
"2662","0.78844","0.78844","0.78844"
"2663","0.78732","0.78732","0.78732"
"2664","0.78796","0.78796","0.78796"
"2665","0.78996","0.78996","0.78996"
"2666","0.78856","0.78856","0.78856"
"2667","0.78492","0.78492","0.78492"
"2668","0.79036","0.79036","0.79036"
"2669","0.79292","0.79292","0.79292"
"2670","0.79","0.79","0.79"
"2671","0.79708","0.79708","0.79708"
"2672","0.79156","0.79156","0.79156"
"2673","0.78916","0.78916","0.78916"
"2674","0.79184","0.79184","0.79184"
"2675","0.79016","0.79016","0.79016"
"2676","0.78868","0.78868","0.78868"
"2677","0.79976","0.79976","0.79976"
"2678","0.78676","0.78676","0.78676"
"2679","0.79624","0.79624","0.79624"
"2680","0.79632","0.79632","0.79632"
"2681","0.79212","0.79212","0.79212"
"2682","0.78868","0.78868","0.78868"
"2683","0.79236","0.79236","0.79236"
"2684","0.7892","0.7892","0.7892"
"2685","0.78616","0.78616","0.78616"
"2686","0.79492","0.79492","0.79492"
"2687","0.78732","0.78732","0.78732"
"2688","0.7918","0.7918","0.7918"
"2689","0.79328","0.79328","0.79328"
"2690","0.7944","0.7944","0.7944"
"2691","0.79048","0.79048","0.79048"
"2692","0.79656","0.79656","0.79656"
"2693","0.79044","0.79044","0.79044"
"2694","0.79264","0.79264","0.79264"
"2695","0.789","0.789","0.789"
"2696","0.78784","0.78784","0.78784"
"2697","0.79064","0.79064","0.79064"
"2698","0.78804","0.78804","0.78804"
"2699","0.7948","0.7948","0.7948"
"2700","0.79548","0.79548","0.79548"
"2701","0.79604","0.79604","0.79604"
"2702","0.78816","0.78816","0.78816"
"2703","0.79388","0.79388","0.79388"
"2704","0.79204","0.79204","0.79204"
"2705","0.7956","0.7956","0.7956"
"2706","0.79028","0.79028","0.79028"
"2707","0.79364","0.79364","0.79364"
"2708","0.795","0.795","0.795"
"2709","0.79292","0.79292","0.79292"
"2710","0.79096","0.79096","0.79096"
"2711","0.79152","0.79152","0.79152"
"2712","0.7952","0.7952","0.7952"
"2713","0.79364","0.79364","0.79364"
"2714","0.79244","0.79244","0.79244"
"2715","0.79132","0.79132","0.79132"
"2716","0.79456","0.79456","0.79456"
"2717","0.78896","0.78896","0.78896"
"2718","0.78964","0.78964","0.78964"
"2719","0.79616","0.79616","0.79616"
"2720","0.79028","0.79028","0.79028"
"2721","0.793","0.793","0.793"
"2722","0.78888","0.78888","0.78888"
"2723","0.79256","0.79256","0.79256"
"2724","0.79292","0.79292","0.79292"
"2725","0.7938","0.7938","0.7938"
"2726","0.79284","0.79284","0.79284"
"2727","0.7874","0.7874","0.7874"
"2728","0.79068","0.79068","0.79068"
"2729","0.79384","0.79384","0.79384"
"2730","0.7898","0.7898","0.7898"
"2731","0.79052","0.79052","0.79052"
"2732","0.79316","0.79316","0.79316"
"2733","0.78944","0.78944","0.78944"
"2734","0.7902","0.7902","0.7902"
"2735","0.78964","0.78964","0.78964"
"2736","0.79188","0.79188","0.79188"
"2737","0.79536","0.79536","0.79536"
"2738","0.794","0.794","0.794"
"2739","0.79184","0.79184","0.79184"
"2740","0.79516","0.79516","0.79516"
"2741","0.7928","0.7928","0.7928"
"2742","0.78944","0.78944","0.78944"
"2743","0.79084","0.79084","0.79084"
"2744","0.7906","0.7906","0.7906"
"2745","0.78896","0.78896","0.78896"
"2746","0.79728","0.79728","0.79728"
"2747","0.78984","0.78984","0.78984"
"2748","0.79288","0.79288","0.79288"
"2749","0.79356","0.79356","0.79356"
"2750","0.7914","0.7914","0.7914"
"2751","0.78996","0.78996","0.78996"
"2752","0.79112","0.79112","0.79112"
"2753","0.78724","0.78724","0.78724"
"2754","0.79384","0.79384","0.79384"
"2755","0.7914","0.7914","0.7914"
"2756","0.79032","0.79032","0.79032"
"2757","0.79044","0.79044","0.79044"
"2758","0.79604","0.79604","0.79604"
"2759","0.78916","0.78916","0.78916"
"2760","0.78772","0.78772","0.78772"
"2761","0.78972","0.78972","0.78972"
"2762","0.79248","0.79248","0.79248"
"2763","0.79304","0.79304","0.79304"
"2764","0.79004","0.79004","0.79004"
"2765","0.79412","0.79412","0.79412"
"2766","0.78912","0.78912","0.78912"
"2767","0.78996","0.78996","0.78996"
"2768","0.78864","0.78864","0.78864"
"2769","0.79156","0.79156","0.79156"
"2770","0.79392","0.79392","0.79392"
"2771","0.78916","0.78916","0.78916"
"2772","0.7906","0.7906","0.7906"
"2773","0.78912","0.78912","0.78912"
"2774","0.79264","0.79264","0.79264"
"2775","0.7922","0.7922","0.7922"
"2776","0.79648","0.79648","0.79648"
"2777","0.79668","0.79668","0.79668"
"2778","0.79552","0.79552","0.79552"
"2779","0.7918","0.7918","0.7918"
"2780","0.79084","0.79084","0.79084"
"2781","0.79152","0.79152","0.79152"
"2782","0.79228","0.79228","0.79228"
"2783","0.7962","0.7962","0.7962"
"2784","0.79088","0.79088","0.79088"
"2785","0.79032","0.79032","0.79032"
"2786","0.7908","0.7908","0.7908"
"2787","0.793","0.793","0.793"
"2788","0.79412","0.79412","0.79412"
"2789","0.78948","0.78948","0.78948"
"2790","0.79328","0.79328","0.79328"
"2791","0.79008","0.79008","0.79008"
"2792","0.79456","0.79456","0.79456"
"2793","0.79252","0.79252","0.79252"
"2794","0.79548","0.79548","0.79548"
"2795","0.79192","0.79192","0.79192"
"2796","0.78932","0.78932","0.78932"
"2797","0.79584","0.79584","0.79584"
"2798","0.7922","0.7922","0.7922"
"2799","0.7924","0.7924","0.7924"
"2800","0.26604","0.26604","0.26604"
"2801","0.69876","0.69876","0.69876"
"2802","0.71296","0.71296","0.71296"
"2803","0.54484","0.54484","0.54484"
"2804","0.71716","0.71716","0.71716"
"2805","0.72548","0.72548","0.72548"
"2806","0.71876","0.71876","0.71876"
"2807","0.72504","0.72504","0.72504"
"2808","0.73428","0.73428","0.73428"
"2809","0.72956","0.72956","0.72956"
"2810","0.73272","0.73272","0.73272"
"2811","0.73272","0.73272","0.73272"
"2812","0.73092","0.73092","0.73092"
"2813","0.7378","0.7378","0.7378"
"2814","0.72424","0.72424","0.72424"
"2815","0.73456","0.73456","0.73456"
"2816","0.735","0.735","0.735"
"2817","0.72792","0.72792","0.72792"
"2818","0.71968","0.71968","0.71968"
"2819","0.7324","0.7324","0.7324"
"2820","0.73064","0.73064","0.73064"
"2821","0.72688","0.72688","0.72688"
"2822","0.72204","0.72204","0.72204"
"2823","0.72824","0.72824","0.72824"
"2824","0.73376","0.73376","0.73376"
"2825","0.73836","0.73836","0.73836"
"2826","0.73448","0.73448","0.73448"
"2827","0.74156","0.74156","0.74156"
"2828","0.74768","0.74768","0.74768"
"2829","0.72932","0.72932","0.72932"
"2830","0.73536","0.73536","0.73536"
"2831","0.74064","0.74064","0.74064"
"2832","0.74588","0.74588","0.74588"
"2833","0.75408","0.75408","0.75408"
