"Step","prior5-4cycle - train_metric","prior5-4cycle - train_metric__MIN","prior5-4cycle - train_metric__MAX"
"2142","0.77888","0.77888","0.77888"
"2143","0.77784","0.77784","0.77784"
"2144","0.77824","0.77824","0.77824"
"2145","0.77376","0.77376","0.77376"
"2146","0.77544","0.77544","0.77544"
"2147","0.7712","0.7712","0.7712"
"2148","0.76312","0.76312","0.76312"
"2149","0.7688","0.7688","0.7688"
"2150","0.77032","0.77032","0.77032"
"2151","0.7704","0.7704","0.7704"
"2152","0.76328","0.76328","0.76328"
"2153","0.77944","0.77944","0.77944"
"2154","0.77336","0.77336","0.77336"
"2155","0.77432","0.77432","0.77432"
"2156","0.77672","0.77672","0.77672"
"2157","0.7756","0.7756","0.7756"
"2158","0.77864","0.77864","0.77864"
"2159","0.77736","0.77736","0.77736"
"2160","0.77552","0.77552","0.77552"
"2161","0.7796","0.7796","0.7796"
"2162","0.77768","0.77768","0.77768"
"2163","0.77992","0.77992","0.77992"
"2164","0.77184","0.77184","0.77184"
"2165","0.76984","0.76984","0.76984"
"2166","0.77096","0.77096","0.77096"
"2167","0.76592","0.76592","0.76592"
"2168","0.76768","0.76768","0.76768"
"2169","0.77136","0.77136","0.77136"
"2170","0.76704","0.76704","0.76704"
"2171","0.7792","0.7792","0.7792"
"2172","0.764","0.764","0.764"
"2173","0.76576","0.76576","0.76576"
"2174","0.77016","0.77016","0.77016"
"2175","0.77136","0.77136","0.77136"
"2176","0.78032","0.78032","0.78032"
"2177","0.77528","0.77528","0.77528"
"2178","0.76704","0.76704","0.76704"
"2179","0.76984","0.76984","0.76984"
"2180","0.76328","0.76328","0.76328"
"2181","0.77624","0.77624","0.77624"
"2182","0.76944","0.76944","0.76944"
"2183","0.76784","0.76784","0.76784"
"2184","0.77816","0.77816","0.77816"
"2185","0.76512","0.76512","0.76512"
"2186","0.77496","0.77496","0.77496"
"2187","0.76304","0.76304","0.76304"
"2188","0.76952","0.76952","0.76952"
"2189","0.77304","0.77304","0.77304"
"2190","0.76608","0.76608","0.76608"
"2191","0.77608","0.77608","0.77608"
"2192","0.7716","0.7716","0.7716"
"2193","0.7724","0.7724","0.7724"
"2194","0.77152","0.77152","0.77152"
"2195","0.77648","0.77648","0.77648"
"2196","0.77696","0.77696","0.77696"
"2197","0.77088","0.77088","0.77088"
"2198","0.77224","0.77224","0.77224"
"2199","0.76624","0.76624","0.76624"
"2200","0.77224","0.77224","0.77224"
"2201","0.77144","0.77144","0.77144"
"2202","0.78112","0.78112","0.78112"
"2203","0.78088","0.78088","0.78088"
"2204","0.77784","0.77784","0.77784"
"2205","0.77048","0.77048","0.77048"
"2206","0.77048","0.77048","0.77048"
"2207","0.76456","0.76456","0.76456"
"2208","0.7708","0.7708","0.7708"
"2209","0.77088","0.77088","0.77088"
"2210","0.77336","0.77336","0.77336"
"2211","0.77216","0.77216","0.77216"
"2212","0.76768","0.76768","0.76768"
"2213","0.77488","0.77488","0.77488"
"2214","0.766","0.766","0.766"
"2215","0.77816","0.77816","0.77816"
"2216","0.77672","0.77672","0.77672"
"2217","0.76752","0.76752","0.76752"
"2218","0.77992","0.77992","0.77992"
"2219","0.77008","0.77008","0.77008"
"2220","0.76432","0.76432","0.76432"
"2221","0.76864","0.76864","0.76864"
"2222","0.7748","0.7748","0.7748"
"2223","0.77936","0.77936","0.77936"
"2224","0.78192","0.78192","0.78192"
"2225","0.77136","0.77136","0.77136"
"2226","0.77464","0.77464","0.77464"
"2227","0.77664","0.77664","0.77664"
"2228","0.7768","0.7768","0.7768"
"2229","0.78096","0.78096","0.78096"
"2230","0.79424","0.79424","0.79424"
"2231","0.77512","0.77512","0.77512"
"2232","0.77584","0.77584","0.77584"
"2233","0.77248","0.77248","0.77248"
"2234","0.77344","0.77344","0.77344"
"2235","0.77976","0.77976","0.77976"
"2236","0.77824","0.77824","0.77824"
"2237","0.77248","0.77248","0.77248"
"2238","0.77896","0.77896","0.77896"
"2239","0.76272","0.76272","0.76272"
"2240","0.76968","0.76968","0.76968"
"2241","0.77688","0.77688","0.77688"
"2242","0.77664","0.77664","0.77664"
"2243","0.78928","0.78928","0.78928"
"2244","0.79032","0.79032","0.79032"
"2245","0.78096","0.78096","0.78096"
"2246","0.7784","0.7784","0.7784"
"2247","0.78472","0.78472","0.78472"
"2248","0.76568","0.76568","0.76568"
"2249","0.7788","0.7788","0.7788"
"2250","0.77552","0.77552","0.77552"
"2251","0.77144","0.77144","0.77144"
"2252","0.78376","0.78376","0.78376"
"2253","0.77304","0.77304","0.77304"
"2254","0.77432","0.77432","0.77432"
"2255","0.77496","0.77496","0.77496"
"2256","0.7808","0.7808","0.7808"
"2257","0.7768","0.7768","0.7768"
"2258","0.78016","0.78016","0.78016"
"2259","0.7744","0.7744","0.7744"
"2260","0.78312","0.78312","0.78312"
"2261","0.77304","0.77304","0.77304"
"2262","0.78776","0.78776","0.78776"
"2263","0.79072","0.79072","0.79072"
"2264","0.79232","0.79232","0.79232"
"2265","0.79416","0.79416","0.79416"
"2266","0.77248","0.77248","0.77248"
"2267","0.77272","0.77272","0.77272"
"2268","0.7776","0.7776","0.7776"
"2269","0.78504","0.78504","0.78504"
"2270","0.79616","0.79616","0.79616"
"2271","0.79256","0.79256","0.79256"
"2272","0.78808","0.78808","0.78808"
"2273","0.79624","0.79624","0.79624"
"2274","0.79648","0.79648","0.79648"
"2275","0.79424","0.79424","0.79424"
"2276","0.77008","0.77008","0.77008"
"2277","0.77104","0.77104","0.77104"
"2278","0.7812","0.7812","0.7812"
"2279","0.78888","0.78888","0.78888"
"2280","0.79088","0.79088","0.79088"
"2281","0.79184","0.79184","0.79184"
"2282","0.7896","0.7896","0.7896"
"2283","0.79296","0.79296","0.79296"
"2284","0.7924","0.7924","0.7924"
"2285","0.78696","0.78696","0.78696"
"2286","0.7908","0.7908","0.7908"
"2287","0.79288","0.79288","0.79288"
"2288","0.79608","0.79608","0.79608"
"2289","0.7944","0.7944","0.7944"
"2290","0.794","0.794","0.794"
"2291","0.79048","0.79048","0.79048"
"2292","0.7924","0.7924","0.7924"
"2293","0.79272","0.79272","0.79272"
"2294","0.7852","0.7852","0.7852"
"2295","0.78744","0.78744","0.78744"
"2296","0.78784","0.78784","0.78784"
"2297","0.79688","0.79688","0.79688"
"2298","0.79112","0.79112","0.79112"
"2299","0.79176","0.79176","0.79176"
"2300","0.79256","0.79256","0.79256"
"2301","0.79344","0.79344","0.79344"
"2302","0.79624","0.79624","0.79624"
"2303","0.7976","0.7976","0.7976"
"2304","0.79304","0.79304","0.79304"
"2305","0.7896","0.7896","0.7896"
"2306","0.79968","0.79968","0.79968"
"2307","0.778","0.778","0.778"
"2308","0.77928","0.77928","0.77928"
"2309","0.7924","0.7924","0.7924"
"2310","0.79568","0.79568","0.79568"
"2311","0.79072","0.79072","0.79072"
"2312","0.78904","0.78904","0.78904"
"2313","0.7912","0.7912","0.7912"
"2314","0.79216","0.79216","0.79216"
"2315","0.80088","0.80088","0.80088"
"2316","0.79648","0.79648","0.79648"
"2317","0.79424","0.79424","0.79424"
"2318","0.79","0.79","0.79"
"2319","0.79136","0.79136","0.79136"
"2320","0.79312","0.79312","0.79312"
"2321","0.78896","0.78896","0.78896"
"2322","0.79552","0.79552","0.79552"
"2323","0.78472","0.78472","0.78472"
"2324","0.77328","0.77328","0.77328"
"2325","0.79088","0.79088","0.79088"
"2326","0.79192","0.79192","0.79192"
"2327","0.79544","0.79544","0.79544"
"2328","0.79664","0.79664","0.79664"
"2329","0.7952","0.7952","0.7952"
"2330","0.78288","0.78288","0.78288"
"2331","0.79288","0.79288","0.79288"
"2332","0.79224","0.79224","0.79224"
"2333","0.79616","0.79616","0.79616"
"2334","0.79456","0.79456","0.79456"
"2335","0.7876","0.7876","0.7876"
"2336","0.79304","0.79304","0.79304"
"2337","0.79552","0.79552","0.79552"
"2338","0.7932","0.7932","0.7932"
"2339","0.79848","0.79848","0.79848"
"2340","0.80016","0.80016","0.80016"
"2341","0.79616","0.79616","0.79616"
"2342","0.78872","0.78872","0.78872"
"2343","0.7856","0.7856","0.7856"
"2344","0.79784","0.79784","0.79784"
"2345","0.80488","0.80488","0.80488"
"2346","0.79376","0.79376","0.79376"
"2347","0.79792","0.79792","0.79792"
"2348","0.7984","0.7984","0.7984"
"2349","0.79624","0.79624","0.79624"
"2350","0.79296","0.79296","0.79296"
"2351","0.79248","0.79248","0.79248"
"2352","0.79296","0.79296","0.79296"
"2353","0.80096","0.80096","0.80096"
"2354","0.79592","0.79592","0.79592"
"2355","0.79912","0.79912","0.79912"
"2356","0.79128","0.79128","0.79128"
"2357","0.79176","0.79176","0.79176"
"2358","0.79632","0.79632","0.79632"
"2359","0.79168","0.79168","0.79168"
"2360","0.7896","0.7896","0.7896"
"2361","0.79336","0.79336","0.79336"
"2362","0.79176","0.79176","0.79176"
"2363","0.78928","0.78928","0.78928"
"2364","0.79472","0.79472","0.79472"
"2365","0.79512","0.79512","0.79512"
"2366","0.7916","0.7916","0.7916"
"2367","0.79296","0.79296","0.79296"
"2368","0.79416","0.79416","0.79416"
"2369","0.79144","0.79144","0.79144"
"2370","0.7908","0.7908","0.7908"
"2371","0.7888","0.7888","0.7888"
"2372","0.78928","0.78928","0.78928"
"2373","0.79456","0.79456","0.79456"
"2374","0.79896","0.79896","0.79896"
"2375","0.79152","0.79152","0.79152"
"2376","0.78888","0.78888","0.78888"
"2377","0.79272","0.79272","0.79272"
"2378","0.80112","0.80112","0.80112"
"2379","0.8004","0.8004","0.8004"
"2380","0.7944","0.7944","0.7944"
"2381","0.79488","0.79488","0.79488"
"2382","0.7944","0.7944","0.7944"
"2383","0.78784","0.78784","0.78784"
"2384","0.79984","0.79984","0.79984"
"2385","0.79344","0.79344","0.79344"
"2386","0.7924","0.7924","0.7924"
"2387","0.78864","0.78864","0.78864"
"2388","0.79664","0.79664","0.79664"
"2389","0.79464","0.79464","0.79464"
"2390","0.79312","0.79312","0.79312"
"2391","0.79464","0.79464","0.79464"
"2392","0.7968","0.7968","0.7968"
"2393","0.79256","0.79256","0.79256"
"2394","0.7944","0.7944","0.7944"
"2395","0.78704","0.78704","0.78704"
"2396","0.79392","0.79392","0.79392"
"2397","0.79512","0.79512","0.79512"
"2398","0.79744","0.79744","0.79744"
"2399","0.7904","0.7904","0.7904"
"2400","0.7904","0.7904","0.7904"
"2401","0.79152","0.79152","0.79152"
"2402","0.79384","0.79384","0.79384"
"2403","0.79224","0.79224","0.79224"
"2404","0.79792","0.79792","0.79792"
"2405","0.78512","0.78512","0.78512"
"2406","0.79128","0.79128","0.79128"
"2407","0.79152","0.79152","0.79152"
"2408","0.7916","0.7916","0.7916"
"2409","0.79312","0.79312","0.79312"
"2410","0.78936","0.78936","0.78936"
"2411","0.79744","0.79744","0.79744"
"2412","0.7944","0.7944","0.7944"
"2413","0.79448","0.79448","0.79448"
"2414","0.79432","0.79432","0.79432"
"2415","0.79536","0.79536","0.79536"
"2416","0.78992","0.78992","0.78992"
"2417","0.794","0.794","0.794"
"2418","0.79672","0.79672","0.79672"
"2419","0.79192","0.79192","0.79192"
"2420","0.79152","0.79152","0.79152"
"2421","0.7924","0.7924","0.7924"
"2422","0.7904","0.7904","0.7904"
"2423","0.792","0.792","0.792"
"2424","0.79504","0.79504","0.79504"
"2425","0.79496","0.79496","0.79496"
"2426","0.79096","0.79096","0.79096"
"2427","0.79216","0.79216","0.79216"
"2428","0.79464","0.79464","0.79464"
"2429","0.7852","0.7852","0.7852"
"2430","0.79328","0.79328","0.79328"
"2431","0.79456","0.79456","0.79456"
"2432","0.79888","0.79888","0.79888"
"2433","0.79504","0.79504","0.79504"
"2434","0.79304","0.79304","0.79304"
"2435","0.7892","0.7892","0.7892"
"2436","0.79696","0.79696","0.79696"
"2437","0.78672","0.78672","0.78672"
"2438","0.78896","0.78896","0.78896"
"2439","0.79496","0.79496","0.79496"
"2440","0.794","0.794","0.794"
"2441","0.79056","0.79056","0.79056"
"2442","0.79408","0.79408","0.79408"
"2443","0.79576","0.79576","0.79576"
"2444","0.79472","0.79472","0.79472"
"2445","0.79112","0.79112","0.79112"
"2446","0.7916","0.7916","0.7916"
"2447","0.79584","0.79584","0.79584"
"2448","0.79232","0.79232","0.79232"
"2449","0.78896","0.78896","0.78896"
"2450","0.79616","0.79616","0.79616"
"2451","0.79552","0.79552","0.79552"
"2452","0.79512","0.79512","0.79512"
"2453","0.79048","0.79048","0.79048"
"2454","0.78936","0.78936","0.78936"
"2455","0.78872","0.78872","0.78872"
"2456","0.79104","0.79104","0.79104"
"2457","0.78744","0.78744","0.78744"
"2458","0.79176","0.79176","0.79176"
"2459","0.796","0.796","0.796"
"2460","0.79288","0.79288","0.79288"
"2461","0.79408","0.79408","0.79408"
"2462","0.78992","0.78992","0.78992"
"2463","0.79064","0.79064","0.79064"
"2464","0.7868","0.7868","0.7868"
"2465","0.792","0.792","0.792"
"2466","0.79736","0.79736","0.79736"
"2467","0.78592","0.78592","0.78592"
"2468","0.79416","0.79416","0.79416"
"2469","0.786","0.786","0.786"
"2470","0.79632","0.79632","0.79632"
"2471","0.79184","0.79184","0.79184"
"2472","0.79848","0.79848","0.79848"
"2473","0.79672","0.79672","0.79672"
"2474","0.79496","0.79496","0.79496"
"2475","0.79376","0.79376","0.79376"
"2476","0.79176","0.79176","0.79176"
"2477","0.79432","0.79432","0.79432"
"2478","0.79416","0.79416","0.79416"
"2479","0.79176","0.79176","0.79176"
"2480","0.79416","0.79416","0.79416"
"2481","0.79512","0.79512","0.79512"
"2482","0.79888","0.79888","0.79888"
"2483","0.79592","0.79592","0.79592"
"2484","0.79232","0.79232","0.79232"
"2485","0.79888","0.79888","0.79888"
"2486","0.79168","0.79168","0.79168"
"2487","0.79704","0.79704","0.79704"
"2488","0.79272","0.79272","0.79272"
"2489","0.79712","0.79712","0.79712"
"2490","0.79976","0.79976","0.79976"
"2491","0.79672","0.79672","0.79672"
"2492","0.79288","0.79288","0.79288"
"2493","0.79256","0.79256","0.79256"
"2494","0.79784","0.79784","0.79784"
"2495","0.79712","0.79712","0.79712"
"2496","0.79424","0.79424","0.79424"
"2497","0.7892","0.7892","0.7892"
"2498","0.79328","0.79328","0.79328"
"2499","0.79864","0.79864","0.79864"
"2500","0.79448","0.79448","0.79448"
"2501","0.7916","0.7916","0.7916"
"2502","0.7944","0.7944","0.7944"
"2503","0.7888","0.7888","0.7888"
"2504","0.79032","0.79032","0.79032"
"2505","0.788","0.788","0.788"
"2506","0.78752","0.78752","0.78752"
"2507","0.79608","0.79608","0.79608"
"2508","0.78928","0.78928","0.78928"
"2509","0.79008","0.79008","0.79008"
"2510","0.7964","0.7964","0.7964"
"2511","0.79696","0.79696","0.79696"
"2512","0.79","0.79","0.79"
"2513","0.79528","0.79528","0.79528"
"2514","0.7968","0.7968","0.7968"
"2515","0.79592","0.79592","0.79592"
"2516","0.79048","0.79048","0.79048"
"2517","0.79616","0.79616","0.79616"
"2518","0.79008","0.79008","0.79008"
"2519","0.79104","0.79104","0.79104"
"2520","0.79056","0.79056","0.79056"
"2521","0.7956","0.7956","0.7956"
"2522","0.79568","0.79568","0.79568"
"2523","0.79328","0.79328","0.79328"
"2524","0.792","0.792","0.792"
"2525","0.7932","0.7932","0.7932"
"2526","0.79768","0.79768","0.79768"
"2527","0.79672","0.79672","0.79672"
"2528","0.7936","0.7936","0.7936"
"2529","0.79584","0.79584","0.79584"
"2530","0.79952","0.79952","0.79952"
"2531","0.79608","0.79608","0.79608"
"2532","0.79016","0.79016","0.79016"
"2533","0.78416","0.78416","0.78416"
"2534","0.79128","0.79128","0.79128"
"2535","0.79784","0.79784","0.79784"
"2536","0.7884","0.7884","0.7884"
"2537","0.7976","0.7976","0.7976"
"2538","0.79376","0.79376","0.79376"
"2539","0.78896","0.78896","0.78896"
"2540","0.80032","0.80032","0.80032"
"2541","0.79464","0.79464","0.79464"
"2542","0.798","0.798","0.798"
"2543","0.79272","0.79272","0.79272"
"2544","0.79576","0.79576","0.79576"
"2545","0.7944","0.7944","0.7944"
"2546","0.79008","0.79008","0.79008"
"2547","0.7984","0.7984","0.7984"
"2548","0.7916","0.7916","0.7916"
"2549","0.80168","0.80168","0.80168"
"2550","0.79176","0.79176","0.79176"
"2551","0.79928","0.79928","0.79928"
"2552","0.79184","0.79184","0.79184"
"2553","0.79968","0.79968","0.79968"
"2554","0.79104","0.79104","0.79104"
"2555","0.79704","0.79704","0.79704"
"2556","0.78904","0.78904","0.78904"
"2557","0.79712","0.79712","0.79712"
"2558","0.79288","0.79288","0.79288"
"2559","0.7852","0.7852","0.7852"
"2560","0.79656","0.79656","0.79656"
"2561","0.78848","0.78848","0.78848"
"2562","0.78968","0.78968","0.78968"
"2563","0.79336","0.79336","0.79336"
"2564","0.788","0.788","0.788"
"2565","0.79392","0.79392","0.79392"
"2566","0.78976","0.78976","0.78976"
"2567","0.78368","0.78368","0.78368"
"2568","0.79256","0.79256","0.79256"
"2569","0.79544","0.79544","0.79544"
"2570","0.79792","0.79792","0.79792"
"2571","0.7932","0.7932","0.7932"
"2572","0.7916","0.7916","0.7916"
"2573","0.7936","0.7936","0.7936"
"2574","0.79336","0.79336","0.79336"
"2575","0.79416","0.79416","0.79416"
"2576","0.7888","0.7888","0.7888"
"2577","0.7912","0.7912","0.7912"
"2578","0.79704","0.79704","0.79704"
"2579","0.78952","0.78952","0.78952"
"2580","0.78992","0.78992","0.78992"
"2581","0.7932","0.7932","0.7932"
"2582","0.79608","0.79608","0.79608"
"2583","0.79136","0.79136","0.79136"
"2584","0.79544","0.79544","0.79544"
"2585","0.79184","0.79184","0.79184"
"2586","0.79352","0.79352","0.79352"
"2587","0.79616","0.79616","0.79616"
"2588","0.79432","0.79432","0.79432"
"2589","0.79344","0.79344","0.79344"
"2590","0.79336","0.79336","0.79336"
"2591","0.79904","0.79904","0.79904"
"2592","0.79296","0.79296","0.79296"
"2593","0.78776","0.78776","0.78776"
"2594","0.79528","0.79528","0.79528"
"2595","0.79976","0.79976","0.79976"
"2596","0.79296","0.79296","0.79296"
"2597","0.78768","0.78768","0.78768"
"2598","0.78928","0.78928","0.78928"
"2599","0.78424","0.78424","0.78424"
"2600","0.7976","0.7976","0.7976"
"2601","0.78912","0.78912","0.78912"
"2602","0.78864","0.78864","0.78864"
"2603","0.79016","0.79016","0.79016"
"2604","0.78632","0.78632","0.78632"
"2605","0.79288","0.79288","0.79288"
"2606","0.796","0.796","0.796"
"2607","0.79584","0.79584","0.79584"
"2608","0.79104","0.79104","0.79104"
"2609","0.7952","0.7952","0.7952"
"2610","0.8004","0.8004","0.8004"
"2611","0.7872","0.7872","0.7872"
"2612","0.79224","0.79224","0.79224"
"2613","0.79136","0.79136","0.79136"
"2614","0.78688","0.78688","0.78688"
"2615","0.7892","0.7892","0.7892"
"2616","0.7868","0.7868","0.7868"
"2617","0.78512","0.78512","0.78512"
"2618","0.7932","0.7932","0.7932"
"2619","0.7912","0.7912","0.7912"
"2620","0.79472","0.79472","0.79472"
"2621","0.79544","0.79544","0.79544"
"2622","0.79408","0.79408","0.79408"
"2623","0.78968","0.78968","0.78968"
"2624","0.7932","0.7932","0.7932"
"2625","0.79784","0.79784","0.79784"
"2626","0.79728","0.79728","0.79728"
"2627","0.7904","0.7904","0.7904"
"2628","0.78848","0.78848","0.78848"
"2629","0.79136","0.79136","0.79136"
"2630","0.7884","0.7884","0.7884"
"2631","0.79816","0.79816","0.79816"
"2632","0.79752","0.79752","0.79752"
"2633","0.79176","0.79176","0.79176"
"2634","0.78808","0.78808","0.78808"
"2635","0.7916","0.7916","0.7916"
"2636","0.79336","0.79336","0.79336"
"2637","0.79296","0.79296","0.79296"
"2638","0.79424","0.79424","0.79424"
"2639","0.79848","0.79848","0.79848"
"2640","0.79352","0.79352","0.79352"
"2641","0.79376","0.79376","0.79376"
"2642","0.78184","0.78184","0.78184"
"2643","0.79352","0.79352","0.79352"
"2644","0.80192","0.80192","0.80192"
"2645","0.79656","0.79656","0.79656"
"2646","0.79568","0.79568","0.79568"
"2647","0.7972","0.7972","0.7972"
"2648","0.79664","0.79664","0.79664"
"2649","0.79736","0.79736","0.79736"
"2650","0.78816","0.78816","0.78816"
"2651","0.7964","0.7964","0.7964"
"2652","0.79216","0.79216","0.79216"
"2653","0.79192","0.79192","0.79192"
"2654","0.79072","0.79072","0.79072"
"2655","0.80072","0.80072","0.80072"
"2656","0.7948","0.7948","0.7948"
"2657","0.78976","0.78976","0.78976"
"2658","0.79656","0.79656","0.79656"
"2659","0.79728","0.79728","0.79728"
"2660","0.7944","0.7944","0.7944"
"2661","0.79296","0.79296","0.79296"
"2662","0.79224","0.79224","0.79224"
"2663","0.79464","0.79464","0.79464"
"2664","0.7936","0.7936","0.7936"
"2665","0.79144","0.79144","0.79144"
"2666","0.79392","0.79392","0.79392"
"2667","0.79496","0.79496","0.79496"
"2668","0.78808","0.78808","0.78808"
"2669","0.79656","0.79656","0.79656"
"2670","0.79232","0.79232","0.79232"
"2671","0.7936","0.7936","0.7936"
"2672","0.79536","0.79536","0.79536"
"2673","0.79304","0.79304","0.79304"
"2674","0.79888","0.79888","0.79888"
"2675","0.79136","0.79136","0.79136"
"2676","0.79328","0.79328","0.79328"
"2677","0.79048","0.79048","0.79048"
"2678","0.79368","0.79368","0.79368"
"2679","0.79248","0.79248","0.79248"
"2680","0.79768","0.79768","0.79768"
"2681","0.78912","0.78912","0.78912"
"2682","0.78696","0.78696","0.78696"
"2683","0.7952","0.7952","0.7952"
"2684","0.79384","0.79384","0.79384"
"2685","0.78936","0.78936","0.78936"
"2686","0.79824","0.79824","0.79824"
"2687","0.78904","0.78904","0.78904"
"2688","0.79208","0.79208","0.79208"
"2689","0.79312","0.79312","0.79312"
"2690","0.7992","0.7992","0.7992"
"2691","0.79264","0.79264","0.79264"
"2692","0.79256","0.79256","0.79256"
"2693","0.79648","0.79648","0.79648"
"2694","0.7932","0.7932","0.7932"
"2695","0.79368","0.79368","0.79368"
"2696","0.79072","0.79072","0.79072"
"2697","0.79904","0.79904","0.79904"
"2698","0.798","0.798","0.798"
"2699","0.7968","0.7968","0.7968"
"2700","0.79048","0.79048","0.79048"
"2701","0.79144","0.79144","0.79144"
"2702","0.7888","0.7888","0.7888"
"2703","0.79624","0.79624","0.79624"
"2704","0.79488","0.79488","0.79488"
"2705","0.79344","0.79344","0.79344"
"2706","0.79296","0.79296","0.79296"
"2707","0.79152","0.79152","0.79152"
"2708","0.79256","0.79256","0.79256"
"2709","0.7868","0.7868","0.7868"
"2710","0.79296","0.79296","0.79296"
"2711","0.7932","0.7932","0.7932"
"2712","0.79912","0.79912","0.79912"
"2713","0.79744","0.79744","0.79744"
"2714","0.792","0.792","0.792"
"2715","0.79336","0.79336","0.79336"
"2716","0.79752","0.79752","0.79752"
"2717","0.78992","0.78992","0.78992"
"2718","0.79264","0.79264","0.79264"
"2719","0.78736","0.78736","0.78736"
"2720","0.79568","0.79568","0.79568"
"2721","0.7928","0.7928","0.7928"
"2722","0.79112","0.79112","0.79112"
"2723","0.788","0.788","0.788"
"2724","0.79816","0.79816","0.79816"
"2725","0.7928","0.7928","0.7928"
"2726","0.79424","0.79424","0.79424"
"2727","0.7896","0.7896","0.7896"
"2728","0.798","0.798","0.798"
"2729","0.79544","0.79544","0.79544"
"2730","0.794","0.794","0.794"
"2731","0.79448","0.79448","0.79448"
"2732","0.7964","0.7964","0.7964"
"2733","0.7944","0.7944","0.7944"
"2734","0.79744","0.79744","0.79744"
"2735","0.79","0.79","0.79"
"2736","0.7892","0.7892","0.7892"
"2737","0.79776","0.79776","0.79776"
"2738","0.79776","0.79776","0.79776"
"2739","0.79024","0.79024","0.79024"
"2740","0.79648","0.79648","0.79648"
"2741","0.79952","0.79952","0.79952"
"2742","0.7872","0.7872","0.7872"
"2743","0.79376","0.79376","0.79376"
"2744","0.79656","0.79656","0.79656"
"2745","0.79672","0.79672","0.79672"
"2746","0.7932","0.7932","0.7932"
"2747","0.79344","0.79344","0.79344"
"2748","0.78664","0.78664","0.78664"
"2749","0.79512","0.79512","0.79512"
"2750","0.8004","0.8004","0.8004"
"2751","0.79688","0.79688","0.79688"
"2752","0.786","0.786","0.786"
"2753","0.792","0.792","0.792"
"2754","0.7924","0.7924","0.7924"
"2755","0.79664","0.79664","0.79664"
"2756","0.7972","0.7972","0.7972"
"2757","0.79304","0.79304","0.79304"
"2758","0.79424","0.79424","0.79424"
"2759","0.7992","0.7992","0.7992"
"2760","0.79696","0.79696","0.79696"
"2761","0.79624","0.79624","0.79624"
"2762","0.79184","0.79184","0.79184"
"2763","0.79256","0.79256","0.79256"
"2764","0.78984","0.78984","0.78984"
"2765","0.79336","0.79336","0.79336"
"2766","0.80032","0.80032","0.80032"
"2767","0.78736","0.78736","0.78736"
"2768","0.79144","0.79144","0.79144"
"2769","0.7936","0.7936","0.7936"
"2770","0.79712","0.79712","0.79712"
"2771","0.78968","0.78968","0.78968"
"2772","0.79096","0.79096","0.79096"
"2773","0.79648","0.79648","0.79648"
"2774","0.79048","0.79048","0.79048"
"2775","0.79128","0.79128","0.79128"
"2776","0.7932","0.7932","0.7932"
"2777","0.79208","0.79208","0.79208"
"2778","0.79256","0.79256","0.79256"
"2779","0.79312","0.79312","0.79312"
"2780","0.79736","0.79736","0.79736"
"2781","0.79048","0.79048","0.79048"
"2782","0.7952","0.7952","0.7952"
"2783","0.79304","0.79304","0.79304"
"2784","0.79768","0.79768","0.79768"
"2785","0.79056","0.79056","0.79056"
"2786","0.79344","0.79344","0.79344"
"2787","0.78928","0.78928","0.78928"
"2788","0.79616","0.79616","0.79616"
"2789","0.7944","0.7944","0.7944"
"2790","0.78976","0.78976","0.78976"
"2791","0.79544","0.79544","0.79544"
"2792","0.79144","0.79144","0.79144"
"2793","0.79344","0.79344","0.79344"
"2794","0.79328","0.79328","0.79328"
"2795","0.79032","0.79032","0.79032"
"2796","0.7952","0.7952","0.7952"
"2797","0.78776","0.78776","0.78776"
"2798","0.79424","0.79424","0.79424"
"2799","0.7916","0.7916","0.7916"
"2800","0.49928","0.49928","0.49928"
"2801","0.57408","0.57408","0.57408"
"2802","0.74056","0.74056","0.74056"
"2803","0.73824","0.73824","0.73824"
"2804","0.75976","0.75976","0.75976"
"2805","0.76168","0.76168","0.76168"
"2806","0.7652","0.7652","0.7652"
"2807","0.75872","0.75872","0.75872"
"2808","0.75688","0.75688","0.75688"
"2809","0.76056","0.76056","0.76056"
"2810","0.76032","0.76032","0.76032"
"2811","0.75352","0.75352","0.75352"
"2812","0.75392","0.75392","0.75392"
"2813","0.77144","0.77144","0.77144"
"2814","0.768","0.768","0.768"
"2815","0.78152","0.78152","0.78152"
"2816","0.77256","0.77256","0.77256"
"2817","0.77456","0.77456","0.77456"
"2818","0.78424","0.78424","0.78424"
"2819","0.77656","0.77656","0.77656"
"2820","0.77576","0.77576","0.77576"
"2821","0.7684","0.7684","0.7684"
"2822","0.77296","0.77296","0.77296"
"2823","0.77456","0.77456","0.77456"
"2824","0.75872","0.75872","0.75872"
"2825","0.7588","0.7588","0.7588"
"2826","0.762","0.762","0.762"
"2827","0.7584","0.7584","0.7584"
"2828","0.76776","0.76776","0.76776"
"2829","0.76296","0.76296","0.76296"
"2830","0.76872","0.76872","0.76872"
"2831","0.76776","0.76776","0.76776"
"2832","0.77032","0.77032","0.77032"
"2833","0.76664","0.76664","0.76664"
"2834","0.76416","0.76416","0.76416"
"2835","0.76712","0.76712","0.76712"
"2836","0.77424","0.77424","0.77424"
"2837","0.76648","0.76648","0.76648"
"2838","0.7708","0.7708","0.7708"
"2839","0.76816","0.76816","0.76816"
"2840","0.75592","0.75592","0.75592"
"2841","0.75928","0.75928","0.75928"
"2842","0.76184","0.76184","0.76184"
